gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1633466038,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,bacd1379-9b66-4395-9868-4798fb31a623,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.40229,135.01043,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4273705,,,NA,CC_BY_4_0,,,,,2024-02-02T04:08:41Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633466027,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,dddc2aa5-dd8f-4434-a585-3a2ff92abee9,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.26899,135.04628,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4273568,,,NA,CC_BY_4_0,,,,,2024-02-02T04:08:50Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633466015,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,fc7fe2ca-dc03-4cf1-adbe-b37135f0835f,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.33468,135.02218,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4273639,,,NA,CC_BY_4_0,,,,,2024-02-02T04:08:53Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633466004,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,c395ad6b-d1d2-45c3-9872-0f691f8dc867,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.31568,135.00336,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4273594,,,NA,CC_BY_4_0,,,,,2024-02-02T04:08:42Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633466001,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,6cabf5e3-d215-4bdf-b8f5-56aa5cddd305,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.33739,135.00263,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4273616,,,NA,CC_BY_4_0,,,,,2024-02-02T04:08:17Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633465996,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,a58d92a9-a4fa-454d-b8b6-37bf3c6d53c0,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.33549,135.02875,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4273648,,,NA,CC_BY_4_0,,,,,2024-02-02T04:08:30Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633465945,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,c52e08f0-2e7c-4a92-8acb-86504124ddc3,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.28571,135.01874,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4273539,,,NA,CC_BY_4_0,,,,,2024-02-02T04:08:43Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633465941,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,6e6d81c3-c2b9-4595-9cf6-4c92cc0984a7,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.32817,134.99786,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4273607,,,NA,CC_BY_4_0,,,,,2024-02-02T04:08:17Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633465887,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,aef48435-2717-4a84-8feb-7a2191fa18b3,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.29988,135.02801,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4273524,,,NA,CC_BY_4_0,,,,,2024-02-02T04:08:37Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633448916,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,58bfa774-b812-4dee-8f41-4d36980efe0b,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.37188,132.21346,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4256221,,,NA,CC_BY_4_0,,UNKNOWN OR ANONYMOUS,,,2024-02-02T04:08:11Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633444142,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,90985197-b236-4803-aa84-dd5a8814ad04,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.02189,132.81486,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4251457,,,NA,CC_BY_4_0,,UNKNOWN OR ANONYMOUS,,,2024-02-02T04:08:26Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633443576,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,0ad55ef0-6106-4a32-921e-301e5fbd72be,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.17527,134.59096,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4250876,,,NA,CC_BY_4_0,,UNKNOWN OR ANONYMOUS,,,2024-02-02T04:07:46Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633443331,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,ee6b089f-f4d4-4bb5-9b5d-238037d3df3c,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.24527,134.66236,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4250632,,,NA,CC_BY_4_0,,UNKNOWN OR ANONYMOUS,,,2024-02-02T04:08:50Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633362561,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,fdc263d0-c6a7-47cc-8eb1-20042b3cadbc,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-11.15178,132.17227,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4167467,,,NA,CC_BY_4_0,,UNKNOWN OR ANONYMOUS,,,2024-02-02T04:08:53Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633324086,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,aa659776-f228-4b6b-917e-89b7fa6c289e,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-14.08565,136.43257,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4126821,,,NA,CC_BY_4_0,,UNKNOWN OR ANONYMOUS,,,2024-02-02T04:08:36Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633324077,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,438711e8-e438-4814-ab20-65ae749411e6,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-14.07685,136.44186,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4126747,,,NA,CC_BY_4_0,,UNKNOWN OR ANONYMOUS,,,2024-02-02T04:08:06Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633324073,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,ae3d74c2-6309-473d-8718-ed39a10b0c2f,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-14.08495,136.43257,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4126815,,,NA,CC_BY_4_0,,UNKNOWN OR ANONYMOUS,,,2024-02-02T04:08:38Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633309718,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,78136375-0558-4f36-b0da-be3e76a69439,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,Araru headland,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-11.20961,131.90273,NA,NA,NA,NA,NA,NA,2005-08-15,15,8,2005,6435171,6435171,HUMAN_OBSERVATION,,,4111855,,,NA,CC_BY_4_0,,"Brennan, Kym",,,2024-02-02T04:08:21Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633305218,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,12cd3094-a745-4450-925b-6b2874648d1d,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,paperbark/mangroves,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-11.24471,132.37598,NA,NA,NA,NA,NA,NA,2005-01-30,30,1,2005,6435171,6435171,HUMAN_OBSERVATION,,,4107154,,,NA,CC_BY_4_0,,"Brennan, Kym",,,2024-02-02T04:07:52Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633303422,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,05acd54d-f042-4397-9bb4-60faff50cb7c,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-11.50568,132.60106,NA,NA,NA,NA,NA,NA,2004-09-24,24,9,2004,6435171,6435171,HUMAN_OBSERVATION,,,4105266,,,NA,CC_BY_4_0,,"Brennan, Kym",,,2024-02-02T04:07:43Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633303364,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,7b5b2c2d-ad4b-4dfb-9df1-7ca269ac8bfd,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-11.46544,132.54599,NA,NA,NA,NA,NA,NA,2004-09-25,25,9,2004,6435171,6435171,HUMAN_OBSERVATION,,,4105219,,,NA,CC_BY_4_0,,"Brennan, Kym",,,2024-02-02T04:08:20Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633302018,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,b57ab678-5497-4971-894e-f275a626d479,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,"20 km SE of Ranger Station, on S coast",Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-11.31503,132.21728,NA,NA,NA,NA,NA,NA,2004-08-12,12,8,2004,6435171,6435171,HUMAN_OBSERVATION,,,4103913,,,NA,CC_BY_4_0,,"Brennan, Kym",,,2024-02-02T04:08:40Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633301725,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,438f673c-8efd-4ca8-855c-7a4f12d24392,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,"20 km SE of Ranger Station, NE end of fence",Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-11.26687,132.26761,NA,NA,NA,NA,NA,NA,2004-08-13,13,8,2004,6435171,6435171,HUMAN_OBSERVATION,,,4103424,,,NA,CC_BY_4_0,,"Brennan, Kym",,,2024-02-02T04:08:07Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633298657,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,79cb1b6a-472d-43b2-931d-edc21043c84a,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.40475,136.88135,NA,NA,NA,NA,NA,NA,1994-02-01,1,2,1994,6435171,6435171,HUMAN_OBSERVATION,,,4100400,,,NA,CC_BY_4_0,,"Brennan, Kym",,,2024-02-02T04:08:19Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633298402,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,4186b240-3859-4fae-97bd-f4cc9d74ae23,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.499591,136.791805,NA,NA,NA,NA,NA,NA,2009-03-02,2,3,2009,6435171,6435171,HUMAN_OBSERVATION,,,4100153,,,NA,CC_BY_4_0,,"Brennan, Kym",,,2024-02-02T04:08:06Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633297663,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,9f6a78e9-e760-46b9-8969-e6299eb81e81,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.363092,136.946909,NA,NA,NA,NA,NA,NA,2009-02-18,18,2,2009,6435171,6435171,HUMAN_OBSERVATION,,,4099414,,,NA,CC_BY_4_0,,"Brennan, Kym",,,2024-02-02T04:08:31Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633256616,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,f94122d0-7046-47f9-adbb-7189f9e9d459,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-15.48219,130.13422,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,HUMAN_OBSERVATION,,,4057123,,,NA,CC_BY_4_0,,,,,2024-02-02T04:08:53Z,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633245238,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,9b31f614-f725-42b7-b5f9-16c4c05b7fa2,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,"BIG BEND, c 3 km N. CAMP",Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.4022,135.0103,NA,NA,NA,NA,NA,NA,1998-09-22,22,9,1998,6435171,6435171,HUMAN_OBSERVATION,,,4045319,,,NA,CC_BY_4_0,,"Brennan, Kym",,,2024-02-02T04:08:28Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633244823,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,7a1e52a8-81d8-43ef-b5ef-b7eef2bc6875,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,C. 1 km E. OF DHAPILLA BARGE LANDING,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.172,134.9808,NA,NA,NA,NA,NA,NA,1998-07-27,27,7,1998,6435171,6435171,HUMAN_OBSERVATION,,,4044869,,,NA,CC_BY_4_0,,"Woinarski, John",,,2024-02-02T04:08:20Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633244720,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,26a1a1c4-0841-4310-a823-51ae27a79377,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,GLYDE ESTUARY - NEAR SPRING; GARANYDJIRR AREA (JIM,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.2873,135.0222,NA,NA,NA,NA,NA,NA,1998-09-18,18,9,1998,6435171,6435171,HUMAN_OBSERVATION,,,4044741,,,NA,CC_BY_4_0,,"Brennan, Kym",,,2024-02-02T04:07:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633244657,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,ec43a46c-cc67-4630-b252-d8d8d7b1a95a,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,c 500 MS OF RD TO JIMMY'S,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-12.5455,134.9092,NA,NA,NA,NA,NA,NA,1998-09-18,18,9,1998,6435171,6435171,HUMAN_OBSERVATION,,,4044761,,,NA,CC_BY_4_0,,"Brennan, Kym",,,2024-02-02T04:08:50Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633156510,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,39f9d6f5-d9e4-4f61-bffa-a67d89a24aad,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,Cobourg Peninsula; west side of Raffles Bay. CO73. Mixed mangrove / herbaceous vegetation on low ridges and depressions; shelly mud and sand.,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-11.24475,132.37601,5,NA,NA,NA,NA,NA,2005-01-31,31,1,2005,6435171,6435171,HUMAN_OBSERVATION,,,2024239,,,NA,CC_BY_4_0,,"Cowie, D. Ian",,,2024-02-02T04:08:03Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
1633147809,7565c55d-9dc8-442d-95cf-19d5ebb3d2b0,4e204b3f-7e5b-4961-8126-75083947ae07,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,Willd.,AU,Bathurst Island; SE side of Port Hurd. Mangroves fringing small tidal creek.,Northern Territory,PRESENT,NA,a79eb163-569a-4687-b5fb-5483b2aca836,-11.7174,130.31137,20,NA,NA,NA,NA,NA,2001-03-26,26,3,2001,6435171,6435171,HUMAN_OBSERVATION,,,2015391,,,NA,CC_BY_4_0,,"Cowie, D. Ian",,,2024-02-02T04:08:11Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
